timestamp,open,high,low,close,adjusted close,volume,dividend amount,ticker
2015-05-29,20.84,21.596,20.58,21.596,19.532,17318,0.0,ARKK
2015-04-30,20.5,22.24,20.5,20.955,18.9523,31135,0.0,ARKK
2015-03-31,21.54,21.54,20.5776,20.835,18.8437,49880,0.0,ARKK
2015-02-27,20.2,21.75,20.12,21.51,19.4542,42812,0.0,ARKK
2015-01-30,21.0,21.0,19.36,20.24,18.3056,40528,0.0,ARKK
2014-12-31,20.27,20.65,18.95,20.16,18.2332,35112,0.0,ARKK
2014-11-28,20.49,20.69,20.0,20.59,18.6222,63698,0.0,ARKK
2024-10-01,24.4,24.453,24.4,24.453,24.453,191,0.0,AZTD
2024-09-30,23.4722,25.16,22.5472,24.678,24.678,54931,0.0,AZTD
2024-08-30,21.5158,23.4722,20.1185,23.4722,23.4722,38139,0.0,AZTD
2024-07-31,21.45,22.6064,21.01,22.1417,22.1417,116311,0.0,AZTD
2024-06-28,21.94,22.14,21.2047,21.52,21.52,47410,0.0,AZTD
2024-05-31,20.909,22.0531,20.88,22.0531,22.0531,131033,0.0,AZTD
2024-04-30,21.48,21.48,20.12,20.9752,20.9752,671225,0.0,AZTD
2024-03-28,21.75,21.88,21.4099,21.6034,21.6034,147665,0.0,AZTD
2024-02-29,21.6973,21.8,21.02,21.7732,21.7732,158801,0.0,AZTD
2024-01-31,21.7192,22.02,21.2448,21.6944,21.6944,59825,0.0,AZTD
2023-12-29,20.74,22.0654,20.74,21.81,21.81,82297,0.027,AZTD
2023-11-30,19.095,20.88,19.095,20.7299,20.7044,39507,0.0,AZTD
2023-10-31,19.4553,19.83,18.62,19.068,19.0446,95625,0.0,AZTD
2023-09-29,21.345,21.345,19.69,19.7652,19.7409,58876,0.0,AZTD
2023-08-31,21.95,21.95,20.3256,21.1421,21.1161,28227,0.0,AZTD
2023-07-31,21.1252,22.26,20.22,22.14,22.1128,133238,0.0,AZTD
2023-06-30,19.8,21.44,19.8,21.07,21.0441,132694,0.0,AZTD
2023-05-31,20.25,20.4,19.38,19.69,19.6658,95442,0.0,AZTD
2023-04-28,20.5808,20.62,20.0178,20.4383,20.4132,68280,0.0,AZTD
2023-03-31,20.5057,20.72,19.22,20.605,20.5797,478169,0.0,AZTD
2023-02-28,21.2806,21.5403,20.2745,20.4483,20.4232,601161,0.0,AZTD
2023-01-31,19.57,21.3204,19.15,21.3204,21.2942,750868,0.0,AZTD
2022-12-30,20.7,21.72,19.3928,19.79,19.7657,1039081,0.0,AZTD
2022-11-30,19.542,20.9766,19.0198,20.9766,20.9508,57809,0.0,AZTD
2022-10-31,18.12,19.37,17.9457,19.37,19.3462,22369,0.0,AZTD
2022-09-30,19.43,20.11,17.6878,18.1001,18.0779,102941,0.0,AZTD
2024-10-01,22.5,22.501,21.99,22.4397,22.4397,6104,0.0,NRSH
2024-09-30,22.1462,23.62,21.4962,22.625,22.625,54959,0.0,NRSH
2024-08-30,21.882,22.307,20.909,22.1462,22.1462,4489,0.0,NRSH
2024-07-31,20.4956,22.27,20.2206,22.0953,22.0953,22717,0.0,NRSH
2024-06-28,20.5,20.84,20.13,20.58,20.58,16503,0.0,NRSH
2024-05-31,20.27,20.9061,20.0357,20.7738,20.7738,10746,0.0,NRSH
2024-04-30,21.77,21.8192,19.9816,20.0464,20.0464,11686,0.0,NRSH
2024-03-28,21.49,21.99,20.8149,21.9845,21.9845,24144,0.0,NRSH
2024-02-29,21.0899,22.0,21.0899,21.5794,21.5794,33307,0.0,NRSH
2024-01-31,22.0,22.0,21.023,21.2136,21.2136,26817,0.0,NRSH
2023-12-29,20.365,22.2089,20.365,22.0553,22.0553,79182,0.0367,NRSH
2024-10-01,200.25,200.43,196.96,199.56,199.56,4114744,0.0,XLY
2024-09-30,186.58,201.9,182.32,200.37,200.37,58600081,0.4047,XLY
2024-08-30,187.57,188.13,166.48,187.12,186.7396,70286403,0.0,XLY
2024-07-31,183.11,194.79,180.04,187.49,187.1089,59634041,0.0,XLY
2024-06-28,176.09,184.71,174.25,182.4,182.0292,54015651,0.3918,XLY
2024-05-31,175.71,179.99,173.21,175.97,175.2339,71179878,0.0,XLY
2024-04-30,184.09,184.29,168.9,175.62,174.8853,109151957,0.0,XLY
2024-03-28,184.25,185.29,177.565,183.89,183.1208,83271845,0.3872,XLY
2024-02-29,171.72,184.835,171.12,184.41,183.2422,98865796,0.0,XLY
2024-01-31,178.25,178.33,169.7246,170.92,169.8376,101944662,0.0,XLY
2023-12-29,168.06,182.19,167.73,178.81,177.6777,99736785,0.3204,XLY
2023-11-30,152.99,171.6,151.79,168.78,167.4131,116846075,0.0,XLY
2023-10-31,160.02,164.08,147.83,152.1,150.8682,144345481,0.0,XLY
2023-09-29,171.68,175.23,156.74,160.98,159.6763,102890092,0.3053,XLY
2023-08-31,172.87,174.62,160.93,170.71,169.0233,91637247,0.0,XLY
2023-07-31,171.51,177.8,168.37,173.74,172.0234,100871417,0.0,XLY
2023-06-30,151.48,170.35,150.43,169.81,168.1322,106875743,0.3344,XLY
2023-05-31,147.5,154.145,144.04,151.61,149.8126,93274467,0.0,XLY
2023-04-28,148.19,149.02,142.59,147.86,146.107,85538347,0.0,XLY
2023-03-31,145.02,149.63,135.71,149.54,147.7671,149864026,0.4302,XLY
2023-02-28,148.31,158.025,142.68,145.54,143.3787,95356296,0.0,XLY
2023-01-31,129.93,149.03,126.83,148.7,146.4918,90455236,0.0,XLY
2022-12-30,146.71,147.32,126.0,129.16,127.242,99618956,0.3658,XLY
2022-11-30,146.48,146.96,131.9,146.17,143.5996,106642361,0.0,XLY
2022-10-31,142.32,149.01,133.55,144.03,141.4972,132633903,0.0,XLY
2022-09-30,154.49,167.19,142.03,142.45,139.945,130413564,0.33,XLY
2022-08-31,162.86,174.76,155.47,155.51,152.4605,96793819,0.0,XLY
2022-07-29,137.7,163.48,137.03,162.83,159.637,102720754,0.0,XLY
2022-06-30,155.37,157.695,133.04,137.48,134.7841,141487569,0.3142,XLY
2022-05-31,162.38,169.8635,136.0,154.54,151.1694,194831055,0.0,XLY
2022-04-29,186.01,189.45,162.56,162.88,159.3276,196263473,0.0,XLY
2022-03-31,177.17,192.19,161.71,185.0,180.9651,284044321,0.2788,XLY
2022-02-28,185.31,190.17,161.49,177.43,173.292,224044278,0.0,XLY
2022-01-31,208.29,211.81,171.48,184.95,180.6366,238415006,0.0,XLY
2021-12-31,206.75,208.75,189.9,204.44,199.672,175306164,0.2922,XLY
2021-11-30,202.63,215.06,201.07,204.44,199.3684,166785180,0.0,XLY
2021-10-29,180.36,201.61,178.24,201.15,196.16,102707651,0.0,XLY
2021-09-30,184.28,186.39,177.38,179.45,174.9983,112079857,0.2749,XLY
2021-08-31,181.9,183.83,174.87,183.65,178.8205,79609569,0.0,XLY
2021-07-30,178.99,184.69,173.77,180.43,175.6851,87593968,0.0,XLY
2021-06-30,173.87,179.36,169.38,178.55,173.8546,80788907,0.2554,XLY
2021-05-28,179.89,179.98,165.49,172.84,168.047,89927958,0.0,XLY
2021-04-30,169.59,180.16,168.85,178.92,173.9584,62917120,0.0,XLY
2021-03-31,163.15,170.2,149.65,168.07,163.4093,121727136,0.2641,XLY
2021-02-26,163.89,173.46,159.01,161.15,156.4343,59559379,0.0,XLY
2021-01-29,161.78,171.96,157.44,162.01,157.2691,80244992,0.0,XLY
2020-12-31,158.49,161.13,155.23,160.78,156.0751,65799519,0.2961,XLY
2020-11-30,144.84,158.79,142.41,157.26,152.3723,64892001,0.0,XLY
2020-10-30,148.43,156.1415,141.74,142.97,138.5265,70402095,0.0,XLY
2020-09-30,150.23,154.14,139.0323,146.98,142.4118,91788111,0.3056,XLY
2020-08-31,137.44,151.02,136.42,150.09,145.1118,54674213,0.0,XLY
2020-07-31,127.89,138.21,127.79,137.0,132.456,80477613,0.0,XLY
2020-06-30,124.34,133.3,121.92,127.71,123.4741,101633382,0.296,XLY
2020-05-29,113.02,126.08,110.06,124.19,119.7946,100382328,0.0,XLY
2020-04-30,94.35,118.21,91.23,116.6,112.4733,98758389,0.0,XLY
2020-03-31,116.18,121.74,81.74,98.08,94.6087,199875490,0.4237,XLY
2020-02-28,126.02,132.73,112.53,115.83,111.1923,141959049,0.0,XLY
2020-01-31,126.21,128.53,122.99,125.32,120.3024,109634766,0.0,XLY
2019-12-31,122.54,126.73,119.55,125.42,120.3983,61700107,0.41,XLY
2019-11-29,121.47,123.39,119.44,122.45,117.1616,59379610,0.0,XLY
2019-10-31,120.98,123.15,115.96,120.85,115.6307,70610794,0.0,XLY
2019-09-30,119.01,124.39,118.58,120.7,115.4872,65958799,0.4044,XLY
2019-08-30,120.95,122.14,113.63,119.58,114.0325,100167204,0.0,XLY
2019-07-31,120.71,124.6,119.61,120.72,115.1196,62712524,0.0,XLY
2019-06-28,110.67,120.79,109.43,119.2,113.6701,81414483,0.4139,XLY
2019-05-31,120.27,120.33,110.62,110.94,105.4282,108677252,0.0,XLY
2019-04-30,114.77,120.9,114.41,120.07,114.1046,72083287,0.0,XLY
2019-03-29,111.11,114.06,107.66,113.85,108.1937,126495570,0.3754,XLY
2019-02-28,107.85,111.91,106.36,110.21,104.3802,82302419,0.0,XLY
2019-01-31,97.32,109.15,96.79,108.78,103.0259,114457738,0.0,XLY
2018-12-31,110.21,110.6,91.73,99.01,93.7727,184699727,0.3758,XLY
2018-11-30,105.8,112.15,100.31,107.99,101.8693,138153984,0.0,XLY
2018-10-31,117.91,118.13,100.99,105.38,99.4073,259371090,0.0,XLY
2018-09-28,116.83,118.08,114.8,117.22,110.5762,92340745,0.3512,XLY
2018-08-31,111.38,117.24,110.03,116.95,109.9911,102619229,0.0,XLY
2018-07-31,108.51,113.57,108.22,111.27,104.6491,98617025,0.0,XLY
2018-06-29,106.22,112.62,106.11,109.3,102.7963,116006074,0.2936,XLY
2018-05-31,103.36,106.54,101.36,105.76,99.2072,106855874,0.0,XLY
2018-04-30,100.68,105.25,97.48,103.7,97.2748,127581996,0.0,XLY
2018-03-29,104.18,107.4,99.18,101.29,95.0141,129229168,0.3098,XLY
2018-02-28,107.14,107.99,97.1,104.07,97.3352,184978690,0.0,XLY
2018-01-31,99.11,109.34,99.11,107.81,100.8331,106757001,0.0,XLY
2017-12-29,96.55,99.43,95.25,98.69,92.3033,92268839,0.3319,XLY
2017-11-30,92.29,97.05,91.0,96.65,90.0902,85305929,0.0,XLY
2017-10-31,90.19,92.45,90.063,91.99,85.7465,90544939,0.0,XLY
2017-09-29,89.89,90.7,88.91,90.08,83.9661,81672885,0.3179,XLY
2017-08-31,91.63,91.77,87.89,89.66,83.2792,92428471,0.0,XLY
2017-07-31,89.88,92.55,88.35,91.36,84.8582,70453302,0.0,XLY
2017-06-30,91.28,92.42,88.46,89.63,83.2513,105704497,0.2746,XLY
2017-05-31,90.26,91.09,88.13,91.05,84.3134,94047187,0.0,XLY
2017-04-28,87.96,90.78,86.55,90.06,83.3967,77131602,0.0,XLY
2017-03-31,87.3,88.17,85.65,87.95,81.4428,92501428,0.2605,XLY
2017-02-28,84.97,87.32,84.07,86.37,79.7419,75076387,0.0,XLY
2017-01-31,82.05,85.635,81.38,84.83,78.32,102832359,0.0,XLY
2016-12-30,81.78,84.6833,81.15,81.4,75.1533,120890278,0.4921,XLY
2016-11-30,78.3,83.07,76.61,81.85,75.1217,146196059,0.0,XLY
2016-10-31,79.73,80.41,77.75,78.1,71.68,111761989,0.0,XLY
2016-09-30,80.65,81.185,78.01,80.04,73.4605,120471768,0.2999,XLY
2016-08-31,81.62,82.38,80.09,80.56,73.6563,84634856,0.0,XLY
2016-07-29,78.14,82.025,77.74,81.62,74.6255,91021181,0.0,XLY
2016-06-30,78.87,79.75,74.18,78.06,71.3706,135213583,0.2767,XLY
2016-05-31,79.42,80.535,76.645,79.24,72.1931,117619308,0.0,XLY
2016-04-29,78.6,80.46,77.25,79.2,72.1567,119255016,0.0,XLY
2016-03-31,75.09,79.39,74.84,79.1,72.0656,146623927,0.321,XLY
2016-02-29,73.68,75.43,67.59,74.44,67.5423,197881777,0.0,XLY
2016-01-29,76.78,77.145,68.94,74.11,67.2429,225596060,0.0,XLY
2015-12-31,81.22,81.75,77.195,78.1608,70.9183,169137073,0.3252,XLY
2015-11-30,81.26,81.9,77.255,80.78,72.9879,130290083,0.0,XLY
2015-10-30,74.3,81.505,73.55,80.97,73.1596,151692271,0.0,XLY
2015-09-30,72.98,78.13,71.86,74.235,67.0743,157282670,0.289,XLY
2015-08-31,80.06,80.61,66.0,74.98,67.4889,190015766,0.0,XLY
2015-07-31,77.13,80.53,76.14,80.22,72.2054,100778496,0.0,XLY
2015-06-30,76.37,78.31,75.44,76.48,68.8391,114958639,0.247,XLY
2015-05-29,75.69,77.25,75.03,76.3,68.4588,114429382,0.0,XLY
2015-04-30,75.18,77.8895,74.53,75.31,67.5705,111547687,0.0,XLY
2015-03-31,76.02,77.129,74.23,75.35,67.6064,143758427,0.2553,XLY
2015-02-27,70.17,76.52,69.06,75.97,67.9368,106386126,0.0,XLY
2015-01-30,72.53,72.6545,68.5,69.99,62.5891,157389599,0.0,XLY
2014-12-31,71.6,72.975,68.45,72.15,64.5207,197322967,0.2931,XLY
2014-11-28,68.26,71.95,66.93,71.81,63.9521,118104595,0.0,XLY
2014-10-31,66.54,68.405,61.68,68.1,60.6481,194406498,0.0,XLY
2014-09-30,68.85,69.33,66.59,66.69,59.3924,88349458,0.2286,XLY
2014-08-29,65.7,69.25,65.16,68.82,61.0854,110609000,0.0,XLY
2014-07-31,66.91,68.13,65.84,65.89,58.4847,144150200,0.0,XLY
2014-06-30,65.8,67.26,65.395,66.74,59.2392,78288800,0.2124,XLY
2014-05-30,63.92,65.7,62.63,65.68,58.1115,92951100,0.0,XLY
2014-04-30,64.91,66.25,61.84,63.84,56.4835,129748200,0.0,XLY
2014-03-31,66.16,67.85,63.53,64.72,57.2621,124119200,0.2075,XLY
2014-02-28,62.76,67.068,61.0301,66.84,58.9516,133819000,0.0,XLY
2014-01-31,66.7,66.83,62.43,62.82,55.406,142214900,0.0,XLY
2013-12-31,65.52,66.85,64.05,66.83,58.9428,92822000,0.2615,XLY
2013-11-29,63.71,65.859,62.245,65.6,57.6284,100319300,0.0,XLY
2013-10-31,60.6,63.81,58.45,63.41,55.7045,145923600,0.0,XLY
2013-09-30,58.33,61.75,57.86,60.63,53.2623,113198600,0.1804,XLY
2013-08-30,59.86,60.75,57.31,57.68,50.5213,104386300,0.0,XLY
2013-07-31,56.76,59.9,56.5,59.37,52.0016,116695500,0.0,XLY
2013-06-28,56.27,57.379,53.96,56.4,49.4002,142903600,0.1763,XLY
2013-05-31,54.52,58.09,54.26,56.12,48.998,108725100,0.0,XLY
2013-04-30,52.99,54.69,51.95,54.61,47.6797,123807400,0.0,XLY
2013-03-28,50.44,53.05,50.34,53.0,46.274,91982900,0.1579,XLY
2013-02-28,50.47,51.23,49.4,50.93,44.3336,110309900,0.0,XLY
2013-01-31,48.33,50.98,48.07,50.13,43.6372,106343800,0.0,XLY
2012-12-31,47.83,48.4,46.24,47.4391,41.2948,134694800,0.3055,XLY
2012-11-30,46.25,47.635,44.66,47.53,41.1083,131939800,0.0,XLY
2012-10-31,46.91,47.9658,45.43,46.0717,39.8471,97553400,0.0,XLY
2012-09-28,45.46,48.01,45.15,46.79,40.4683,80518100,0.1658,XLY
2012-08-31,43.83,45.75,43.01,45.55,39.2589,101231000,0.0,XLY
2012-07-31,43.81,44.58,42.4509,43.54,37.5265,123443100,0.0,XLY
2012-06-29,42.37,44.33,41.44,43.78,37.7334,184298100,0.1518,XLY
2012-05-31,45.72,46.27,41.73,43.1,37.0179,201798500,0.0,XLY
2012-04-30,45.02,46.08,43.42,45.61,39.1737,145136100,0.0,XLY
2012-03-30,43.31,45.5587,42.67,45.09,38.7271,113505900,0.137,XLY
2012-02-29,41.4,43.505,41.2142,43.19,36.981,95490800,0.0,XLY
2012-01-31,39.67,41.9,39.23,41.32,35.3798,80019100,0.0,XLY
2011-12-30,38.69,39.75,37.37,39.02,33.4105,117443800,0.2196,XLY
2011-11-30,38.05,39.61,36.33,38.74,32.9796,120628300,0.0,XLY
2011-10-31,34.61,40.17,33.07,39.02,33.218,226896800,0.0,XLY
2011-09-30,37.55,38.23,34.67,34.86,29.6766,247165900,0.1277,XLY
2011-08-31,40.1,40.1,33.42,37.57,31.8758,345527100,0.0,XLY
2011-07-29,40.29,41.78,39.29,39.65,33.6406,153303100,0.0,XLY
2011-06-30,40.29,40.36,37.52,40.21,34.1157,211152700,0.1333,XLY
2011-05-31,40.71,41.02,39.43,40.44,34.1907,142829900,0.0,XLY
2011-04-29,39.29,40.72,38.46,40.55,34.2837,131560100,0.0,XLY
2011-03-31,39.47,39.58,37.38,39.05,33.0155,186375400,0.1259,XLY
2011-02-28,37.42,40.02,37.29,39.41,33.2086,97982900,0.0,XLY
2011-01-31,37.71,38.41,37.03,37.18,31.3295,118246100,0.0,XLY
2010-12-31,36.64,37.88,36.62,37.41,31.5233,104460800,0.2196,XLY
2010-11-30,35.33,36.61,35.02,36.15,30.2835,176047400,0.0,XLY
2010-10-29,33.58,35.49,33.11,35.26,29.538,140940800,0.0,XLY
2010-09-30,30.61,33.89,30.61,33.41,27.9882,148358900,0.1049,XLY
2010-08-31,31.88,32.41,29.8,30.19,25.21,161225100,0.0,XLY
2010-07-30,29.24,32.18,28.64,31.44,26.2538,191077900,0.0,XLY
2010-06-30,32.15,33.12,29.07,29.13,24.3249,229083600,0.1053,XLY
2010-05-28,34.99,35.69,30.34,32.37,26.943,320940100,0.0,XLY
2010-04-30,33.01,36.13,32.84,34.82,28.9822,160340300,0.0,XLY
2010-03-31,30.67,33.29,30.575,32.84,27.3342,131991800,0.0622,XLY
2010-02-26,28.97,30.6,28.21,30.52,25.3545,117142400,0.0,XLY
2010-01-29,29.9,30.54,28.89,28.91,24.017,111659600,0.0,XLY
2009-12-31,28.87,30.32,28.73,29.77,24.7314,108246200,0.1607,XLY
2009-11-30,26.82,29.55,26.62,28.62,23.6477,154621400,0.0,XLY
2009-10-30,27.4,28.77,26.46,26.82,22.1604,132739100,0.0,XLY
2009-09-30,26.02,28.09,25.4,27.47,22.6975,126390300,0.0903,XLY
2009-08-31,25.58,26.92,24.94,26.16,21.5451,126802800,0.0,XLY
2009-07-31,23.25,25.52,21.7,25.27,20.8121,149954000,0.0,XLY
2009-06-30,23.54,24.72,22.21,23.08,19.0084,184711200,0.0975,XLY
2009-05-29,23.41,24.6,22.11,23.12,18.9614,178330800,0.0,XLY
